player_name,age,position,club_involved,fee,transfer_period,year,season
Maurizio Domizzi,25,Centre-Back,Brescia,0.0,in,Summer,2005,2005/2006
Nicola Zanini,31,Attacking Midfield,Genoa,0.0,in,Summer,2005,2005/2006
Roberto Guana,24,Central Midfield,Brescia,0.0,in,Summer,2005,2005/2006
Corrado Colombo,25,Centre-Forward,AS Livorno,0.0,in,Summer,2005,2005/2006
Paul Ramirez,19,Centre-Forward,Udinese,0.0,in,Summer,2005,2005/2006
Carlo Zotti,22,Goalkeeper,AS Roma,0.0,in,Summer,2005,2005/2006
Gianluca Comotto,26,Right-Back,AS Roma,0.0,in,Summer,2005,2005/2006
Fabio Quagliarella,22,Centre-Forward,Udinese,0.0,in,Summer,2005,2005/2006
Pasquale Foggia,22,Attacking Midfield,Empoli,0.0,in,Summer,2005,2005/2006
Francesco Carbone,25,Right-Back,Chievo Verona,0.0,in,Summer,2005,2005/2006
Abel Aguilar,20,Defensive Midfield,Udinese,0.0,in,Summer,2005,2005/2006
Giuseppe Caraviello,19,defence,ASG Nocerina,0.0,out,Summer,2005,2005/2006
Adolfo Daniele Speranza,25,Central Midfield,Pescara,0.0,out,Summer,2005,2005/2006
Claudio Costanzo,19,Defensive Midfield,Chieti,0.0,out,Summer,2005,2005/2006
Toledo,23,Left Winger,Cisco Roma,0.0,out,Summer,2005,2005/2006
Filippo Antonelli Agomeri,26,Right Winger,Chievo Verona,0.0,out,Summer,2005,2005/2006
Alessandro Monticciolo,28,Central Midfield,Lucchese,0.0,out,Summer,2005,2005/2006
Federico Giampaolo,35,Attacking Midfield,Modena,0.0,out,Summer,2005,2005/2006
Roberto Colacone,31,Second Striker,Modena,0.0,out,Summer,2005,2005/2006
Marco Ascenzi,23,Centre-Forward,Manfredonia,0.0,out,Summer,2005,2005/2006
Andrea Ciotti,20,defence,Pro Vasto,0.0,out,Summer,2005,2005/2006
Carlo Sassarini,33,Left-Back,Andria,0.0,out,Summer,2005,2005/2006
Mario Bonfiglio,31,Centre-Forward,AC Pisa,0.0,out,Summer,2005,2005/2006
Andrea Ghidini,24,Left Midfield,Torres,0.0,out,Summer,2005,2005/2006
Daniele Coccia,18,defence,ASG Nocerina,0.0,out,Summer,2005,2005/2006
Valerio Carboni,20,Defensive Midfield,Virtus Lanciano,0.0,out,Summer,2005,2005/2006
Cristian Bucchi,28,Centre-Forward,Modena,0.0,out,Summer,2005,2005/2006
Simone Motta,27,Second Striker,Rimini,0.0,out,Summer,2005,2005/2006
Roberto Maurantonio,24,Goalkeeper,Virtus Lanciano,0.0,out,Summer,2005,2005/2006
Luigi Martinelli,34,Right-Back,Torino,0.0,out,Summer,2005,2005/2006
Oscar Brevi,37,Centre-Back,Torino,0.0,out,Summer,2005,2005/2006
Massimo Demartis,30,Centre-Back,Torres,0.0,out,Summer,2005,2005/2006
Angelo Antonazzo,23,Right-Back,Bologna,0.0,out,Summer,2005,2005/2006
Luca Belingheri,22,Attacking Midfield,UC AlbinoLeffe,0.0,out,Summer,2005,2005/2006
Maurizio Lauro,24,Centre-Back,Reggina,0.0,out,Summer,2005,2005/2006
Francesco Modesto,23,Left-Back,US Palermo,0.0,out,Summer,2005,2005/2006
Isah Eliakwu,19,Centre-Forward,Inter,0.0,out,Summer,2005,2005/2006
Igor Budan,25,Centre-Forward,Atalanta BC,0.0,in,Winter,2005,2005/2006
Ivan Buonocunto,19,Attacking Midfield,Udinese,0.0,in,Winter,2005,2005/2006
Domenico Giampà,28,Right Midfield,Messina Peloro,0.0,in,Winter,2005,2005/2006
Alessandro Moro,21,Defensive Midfield,Foggia,0.0,in,Winter,2005,2005/2006
Michele Lestani,19,Central Midfield,Udinese,0.0,in,Winter,2005,2005/2006
Riccardo Bonetto,26,Left-Back,Empoli,0.0,in,Winter,2005,2005/2006
Schumacher,19,Centre-Forward,Atlético-PR,0.0,in,Winter,2005,2005/2006
Corrado Colombo,26,Centre-Forward,Sampdoria,0.0,out,Winter,2005,2005/2006
Nicola Zanini,31,Attacking Midfield,Vicenza,0.0,out,Winter,2005,2005/2006
Mattia Biso,28,Central Midfield,Catania,0.0,out,Winter,2005,2005/2006
Vittorio Tosto,31,Left-Back,Empoli,0.0,out,Winter,2005,2005/2006
Riccardo Corallo,25,Centre-Back,Cremonese,0.0,out,Winter,2005,2005/2006
Abel Aguilar,20,Defensive Midfield,Udinese,0.0,out,Winter,2005,2005/2006
Igor Budan,26,Centre-Forward,Atalanta BC,0.0,out,Winter,2005,2005/2006
Stefano Guberti,21,Left Winger,Torres,300000.0,in,Summer,2006,2006/2007
Daniele Galloppa,21,Central Midfield,AS Roma,150000.0,in,Summer,2006,2006/2007
Paolo Zanetti,23,Defensive Midfield,Empoli,0.0,in,Summer,2006,2006/2007
Marco Delvecchio,33,Centre-Forward,Parma,0.0,in,Summer,2006,2006/2007
Olivier N’Siabamfumu,20,Centre-Back,Rennes B,0.0,in,Summer,2006,2006/2007
Fabio Pecchia,32,Right Midfield,Bologna,0.0,in,Summer,2006,2006/2007
Gianluca Pagliuca,39,Goalkeeper,Bologna,0.0,in,Summer,2006,2006/2007
Valentin Nastase,31,Centre-Back,Bologna,0.0,in,Summer,2006,2006/2007
Dimitrios Eleftheropoulos,29,Goalkeeper,AC Milan,0.0,in,Summer,2006,2006/2007
Ervin Skela,29,Attacking Midfield,1.FC K'lautern,0.0,in,Summer,2006,2006/2007
Simone Pesce,23,Central Midfield,Torres,0.0,in,Summer,2006,2006/2007
Gaetano Fontana,36,Central Midfield,SSC Napoli,0.0,in,Summer,2006,2006/2007
Thomas Job,21,Right Winger,Sampdoria,0.0,in,Summer,2006,2006/2007
Gaetano Vastola,28,Right-Back,Salernitana,0.0,in,Summer,2006,2006/2007
Giampietro Perrulli,21,Left Winger,Sambenedettese,0.0,in,Summer,2006,2006/2007
Marco Pecorari,28,Centre-Back,Lecce,0.0,in,Summer,2006,2006/2007
Paolo Foglio,30,Right-Back,Siena,0.0,in,Summer,2006,2006/2007
Michelangelo Minieri,25,Centre-Back,Triestina,0.0,in,Summer,2006,2006/2007
Viktor Budyanskiy,22,Central Midfield,Juventus U19,0.0,in,Summer,2006,2006/2007
Michele Paolucci,20,Centre-Forward,Juventus,0.0,in,Summer,2006,2006/2007
Aleksandar Lukovic,23,Centre-Back,Udinese,0.0,in,Summer,2006,2006/2007
Salvatore Bocchetti,19,Centre-Back,Ascoli U19,0.0,in,Summer,2006,2006/2007
Andrea Parola,27,Defensive Midfield,Sampdoria,900000.0,out,Summer,2006,2006/2007
Ivano Della Morte,31,Central Midfield,Alessandria,0.0,out,Summer,2006,2006/2007
Simone Gigli,19,attack,Unknown,0.0,out,Summer,2006,2006/2007
Alfredo Cariello,26,Left Midfield,FC Crotone,0.0,out,Summer,2006,2006/2007
Domenico Cristiano,30,Defensive Midfield,Rimini,0.0,out,Summer,2006,2006/2007
Marco Ferrante,35,Centre-Forward,Pescara,0.0,out,Summer,2006,2006/2007
Massimo Paci,28,Centre-Back,Parma,0.0,out,Summer,2006,2006/2007
Daniele Adani,32,Centre-Back,Empoli,0.0,out,Summer,2006,2006/2007
Maurizio Lauro,25,Centre-Back,Cesena,0.0,out,Summer,2006,2006/2007
Marco Pecorari,28,Centre-Back,Spezia,0.0,out,Summer,2006,2006/2007
Alessandro Moro,21,Defensive Midfield,Treviso,0.0,out,Summer,2006,2006/2007
Michele Lestani,20,Central Midfield,Alghero,0.0,out,Summer,2006,2006/2007
Vincenzo Patrick Guglielmelli,19,attack,Viterbese,0.0,out,Summer,2006,2006/2007
Roberto Guana,25,Central Midfield,Brescia,0.0,out,Summer,2006,2006/2007
Ferdinando Coppola,28,Goalkeeper,AC Milan,0.0,out,Summer,2006,2006/2007
Angelo Antonazzo,24,Right-Back,Modena,0.0,out,Summer,2006,2006/2007
Maurizio Domizzi,26,Centre-Back,SSC Napoli,0.0,out,Summer,2006,2006/2007
Cristiano Del Grosso,23,Left-Back,Cagliari Calcio,0.0,out,Summer,2006,2006/2007
Pasquale Foggia,23,Attacking Midfield,Empoli,0.0,out,Summer,2006,2006/2007
Schumacher,19,Centre-Forward,Atlético-PR,0.0,out,Summer,2006,2006/2007
Fabio Quagliarella,23,Centre-Forward,Udinese,0.0,out,Summer,2006,2006/2007
Gianluca Comotto,27,Right-Back,AS Roma,0.0,out,Summer,2006,2006/2007
Paul Ramirez,19,Centre-Forward,Udinese,0.0,out,Summer,2006,2006/2007
Riccardo Bonetto,27,Left-Back,Empoli,0.0,out,Summer,2006,2006/2007
Ivan Buonocunto,20,Attacking Midfield,Udinese,0.0,out,Summer,2006,2006/2007
Valerio Virga,20,Right-Back,US Palermo,0.0,out,Summer,2006,2006/2007
Carlo Zotti,23,Goalkeeper,AS Roma,0.0,out,Summer,2006,2006/2007
Nicolás Córdova,27,Central Midfield,AS Livorno,0.0,out,Summer,2006,2006/2007
Francesco Carbone,26,Right-Back,Chievo Verona,0.0,out,Summer,2006,2006/2007
Luis Fernando Centi,30,Central Midfield,Atalanta BC,725000.0,in,Winter,2006,2006/2007
Andrea Soncin,28,Centre-Forward,Atalanta BC,0.0,in,Winter,2006,2006/2007
Stefano Lombardi,30,Centre-Back,Arezzo,0.0,in,Winter,2006,2006/2007
Matteo Melara,27,Right-Back,Torino,0.0,in,Winter,2006,2006/2007
Massimo Bonanni,24,Left Midfield,Sampdoria,0.0,in,Winter,2006,2006/2007
Luigi Di Biagio,35,Defensive Midfield,Without Club,0.0,in,Winter,2006,2006/2007
Salvatore Bocchetti,20,Centre-Back,Frosinone,1900000.0,out,Winter,2006,2006/2007
Ervin Skela,30,Attacking Midfield,Energie Cottbus,0.0,out,Winter,2006,2006/2007
Andrade,27,Goalkeeper,Duque de Caxias,0.0,out,Winter,2006,2006/2007
Mirko Cudini,33,Centre-Back,Vicenza,0.0,out,Winter,2006,2006/2007
Fabio Pecchia,33,Right Midfield,Foggia,0.0,out,Winter,2006,2006/2007
Aleksandar Lukovic,24,Centre-Back,Udinese,0.0,out,Winter,2006,2006/2007
Daniele Galloppa,21,Central Midfield,AS Roma,0.0,out,Winter,2006,2006/2007
