player_name,age,position,club_involved,fee,transfer_period,year,season
Michael Madsen,24,Left Midfield,Akademisk BK,0.0,in,Summer,1998,1998/1999
Peter Knudsen,25,Left Midfield,Akademisk BK,0.0,in,Summer,1998,1998/1999
Gionatha Spinesi,20,Centre-Forward,Castel di Sangro,0.0,in,Summer,1998,1998/1999
Hany Said,18,Sweeper,El Ahly U19,0.0,in,Summer,1998,1998/1999
Duccio Innocenti,22,Centre-Back,Lucchese,0.0,in,Summer,1998,1998/1999
Yksel Osmanovski,21,Left Midfield,Malmö FF,0.0,in,Summer,1998,1998/1999
Michele Tarallo,17,Centre-Forward,Bari U19,0.0,in,Summer,1998,1998/1999
Rocco Roberto Paris,19,Left-Back,Bari U19,0.0,in,Summer,1998,1998/1999
Nicola Ventola,20,Centre-Forward,Inter,21000000.0,out,Summer,1998,1998/1999
Luigi Sala,24,Centre-Back,Milan,1000000.0,out,Summer,1998,1998/1999
Thomas Doll,32,Attacking Midfield,Hamburger SV,0.0,out,Summer,1998,1998/1999
Lorenzo Sibilano,19,Centre-Back,FC Crotone,0.0,out,Summer,1998,1998/1999
Paolo Giometti,20,attack,Saronno,0.0,out,Summer,1998,1998/1999
Leonardo Chisena,20,midfield,Messina Peloro,0.0,out,Summer,1998,1998/1999
Gian Paolo Manighetti,29,Left-Back,Piacenza,0.0,out,Summer,1998,1998/1999
Roberto Cau,22,Right Midfield,Frosinone,0.0,out,Summer,1998,1998/1999
Gianluca Sordo,28,Right Midfield,Cannes,0.0,out,Summer,1998,1998/1999
Klas Ingesson,29,Defensive Midfield,Bologna,0.0,out,Summer,1998,1998/1999
Luca Gentili,26,Goalkeeper,Acireale,0.0,out,Summer,1998,1998/1999
Sergio Volpi,24,Central Midfield,AC Venezia 1907,0.0,out,Summer,1998,1998/1999
Carlo Cardascio,18,Right Midfield,Cisco Lodigiani,0.0,out,Summer,1998,1998/1999
Marcus Allbäck,24,Centre-Forward,Örgryte,0.0,out,Summer,1998,1998/1999
Simone Perrotta,21,Attacking Midfield,Juventus,1850000.0,in,Summer,1999,1999/2000
Antonio Chisena,19,attack,Messina Peloro,0.0,in,Summer,1999,1999/2000
Alessio De Stefani,19,defence,Varese,0.0,in,Summer,1999,1999/2000
Alessandro Del Grosso,26,Right-Back,Salernitana,0.0,in,Summer,1999,1999/2000
Antonio Bellavista,21,Defensive Midfield,Treviso,0.0,in,Summer,1999,1999/2000
Hugo,18,Centre-Forward,RWD Molenbeek,0.0,in,Summer,1999,1999/2000
Raphael Chukwu,23,Centre-Forward,Sundowns,0.0,in,Summer,1999,1999/2000
Mattia Collauto,25,Right Midfield,Cremonese,0.0,in,Summer,1999,1999/2000
Diego Markic,22,midfield,Argentinos Jrs.,0.0,in,Summer,1999,1999/2000
Matteo Ferrari,19,Centre-Back,Inter,0.0,in,Summer,1999,1999/2000
Antonio Cassano,16,Second Striker,Bari U19,0.0,in,Summer,1999,1999/2000
Moris Carrozzieri,18,Centre-Back,Bari U19,0.0,in,Summer,1999,1999/2000
Antonio La Fortezza,17,Defensive Midfield,Bari U19,0.0,in,Summer,1999,1999/2000
Gianluca Zambrotta,22,Right-Back,Juventus,8000000.0,out,Summer,1999,1999/2000
Rocco Roberto Paris,20,Left-Back,Catania,0.0,out,Summer,1999,1999/2000
Mauro Bressan,28,Defensive Midfield,Fiorentina,0.0,out,Summer,1999,1999/2000
Michele Tarallo,18,Centre-Forward,Prato,0.0,out,Summer,1999,1999/2000
Diego De Ascentis,22,Defensive Midfield,Milan,0.0,out,Summer,1999,1999/2000
Alessio De Stefani,20,defence,Atletico Catania,0.0,out,Summer,1999,1999/2000
Jaime Valdés,18,midfield,Palestino,0.0,in,Winter,1999,1999/2000
Pasqual De Gregorio,27,attack,Coquimbo Unido,0.0,in,Winter,1999,1999/2000
Peter Knudsen,26,Left Midfield,Akademisk BK,0.0,out,Winter,1999,1999/2000
Giovanni Indiveri,25,Goalkeeper,Castel di Sangro,0.0,out,Winter,1999,1999/2000
Miguel Ángel Guerrero,32,Second Striker,Junior FC,0.0,out,Winter,1999,1999/2000
Carlo Cardascio,20,Right Midfield,Andria,0.0,out,Winter,1999,1999/2000
Hany Said,19,Sweeper,AC Bellinzona,0.0,out,Winter,1999,1999/2000
Jean-François Gillet,21,Goalkeeper,Calcio Monza,2500000.0,in,Summer,2000,2000/2001
Jaime González,23,Centre-Forward,Colo Colo,0.0,in,Summer,2000,2000/2001
Generoso Rossi,21,Goalkeeper,FC Crotone,0.0,in,Summer,2000,2000/2001
Giuseppe Mazzarelli,27,Right-Back,FC St. Gallen,0.0,in,Summer,2000,2000/2001
Giulio Migliaccio,19,Central Midfield,Savoia,0.0,in,Summer,2000,2000/2001
Giuseppe Ingrosso,18,Left-Back,Bari U19,0.0,in,Summer,2000,2000/2001
Nicola Fumai,19,defence,Bari U19,0.0,in,Summer,2000,2000/2001
Pasquale Berardi,17,Central Midfield,Bari U19,0.0,in,Summer,2000,2000/2001
Antonio Narciso,19,Goalkeeper,Bari U19,0.0,in,Summer,2000,2000/2001
Antonio Chisena,20,attack,Gualdo,0.0,out,Summer,2000,2000/2001
Davide Olivares,28,midfield,Lecce,0.0,out,Summer,2000,2000/2001
Francesco Mancini,31,Goalkeeper,Napoli,0.0,out,Summer,2000,2000/2001
Attilio Gregori,34,Goalkeeper,Savoia,0.0,out,Summer,2000,2000/2001
Raphael Chukwu,24,Centre-Forward,Sundowns,0.0,out,Summer,2000,2000/2001
Carlo Cardascio,20,Right Midfield,US Palermo,0.0,out,Summer,2000,2000/2001
Moris Carrozzieri,19,Centre-Back,Andria,0.0,out,Summer,2000,2000/2001
Alessio De Stefani,20,defence,Andria,0.0,out,Summer,2000,2000/2001
Paolo Poggi,30,Centre-Forward,AS Roma,0.0,out,Summer,2000,2000/2001
Matteo Ferrari,20,Centre-Back,Inter,0.0,out,Summer,2000,2000/2001
Attilio Gregori,35,Goalkeeper,Savoia,0.0,in,Winter,2000,2000/2001
Paolo Poggi,29,Centre-Forward,AS Roma,0.0,in,Winter,2000,2000/2001
Luigi Anaclerio,19,attack,Bari U19,0.0,in,Winter,2000,2000/2001
Generoso Rossi,22,Goalkeeper,AC Venezia 1907,0.0,out,Winter,2000,2000/2001
Luigi Garzya,31,Centre-Back,Torino,0.0,out,Winter,2000,2000/2001
Rodolfo Giorgetti,29,Right Midfield,Lecce,0.0,out,Winter,2000,2000/2001
Moris Carrozzieri,20,Centre-Back,Giulianova,0.0,out,Winter,2000,2000/2001
Leonardo Bonucci,22,Centre-Back,Genoa,10500000.0,in,Summer,2009,2009/2010
Riccardo Meggiorini,23,Centre-Forward,Genoa,2500000.0,in,Summer,2009,2009/2010
Nicola Belmonte,22,Centre-Back,Siena,1500000.0,in,Summer,2009,2009/2010
Massimo Donati,28,Defensive Midfield,Celtic,1200000.0,in,Summer,2009,2009/2010
Antonio Langella,32,Second Striker,Udinese,1000000.0,in,Summer,2009,2009/2010
Édgar Álvarez,29,Right Midfield,AS Roma,450000.0,in,Summer,2009,2009/2010
Ferdinando Sforzini,24,Centre-Forward,Udinese,350000.0,in,Summer,2009,2009/2010
Riccardo Allegretti,31,Central Midfield,Triestina,300000.0,in,Summer,2009,2009/2010
Vladimir Koman,20,Attacking Midfield,Sampdoria,300000.0,in,Summer,2009,2009/2010
Ilario Lamberti,21,Goalkeeper,Sapri Calcio,75000.0,in,Summer,2009,2009/2010
Alessandro Marotta,23,Centre-Forward,AS Gubbio,60000.0,in,Summer,2009,2009/2010
Filippo Antonelli Agomeri,30,Right Winger,Triestina,0.0,in,Summer,2009,2009/2010
Armando Visconti,19,Centre-Forward,Avellino,0.0,in,Summer,2009,2009/2010
Filippo Carobbio,29,Central Midfield,UC AlbinoLeffe,0.0,in,Summer,2009,2009/2010
Alessandro Marotta,22,Centre-Forward,Arrone Calcio,0.0,in,Summer,2009,2009/2010
Iago Falque,19,Right Winger,Juventus U19,0.0,in,Summer,2009,2009/2010
Ivan Loseto,21,Left-Back,Hellas Verona,0.0,in,Summer,2009,2009/2010
Sergio Almirón,28,Central Midfield,Juventus,0.0,in,Summer,2009,2009/2010
Souleymane Diamoutene,26,Centre-Back,Lecce,0.0,in,Summer,2009,2009/2010
Daniele Padelli,23,Goalkeeper,Sampdoria,0.0,in,Summer,2009,2009/2010
Matteo Paro,26,Central Midfield,Genoa,0.0,in,Summer,2009,2009/2010
Giuseppe Greco,25,Centre-Forward,Genoa,0.0,in,Summer,2009,2009/2010
Mauro Boerchio,19,Goalkeeper,Bari,0.0,in,Summer,2009,2009/2010
Riccardo Meggiorini,24,Centre-Forward,Genoa,1790000.0,out,Summer,2009,2009/2010
Stefano Guberti,24,Left Winger,AS Roma,0.0,out,Summer,2009,2009/2010
Nicola Strambelli,20,Left Winger,Taranto,0.0,out,Summer,2009,2009/2010
Alessandro Marotta,22,Centre-Forward,AS Gubbio,500,out,Summer,2009,2009/2010
Corrado Colombo,29,Centre-Forward,Hellas Verona,0.0,out,Summer,2009,2009/2010
Mijat Maric,25,Centre-Back,KAS Eupen,0.0,out,Summer,2009,2009/2010
Simone Bonomi,28,Left-Back,Perugia,0.0,out,Summer,2009,2009/2010
Federico Groppioni,25,Goalkeeper,Manfredonia,0.0,out,Summer,2009,2009/2010
Marco Esposito,29,Centre-Back,Mantova,0.0,out,Summer,2009,2009/2010
Almamy Doumbia,26,Left Winger,Andria,0.0,out,Summer,2009,2009/2010
Daniele Fiorentino,20,Defensive Midfield,Noicattaro,0.0,out,Summer,2009,2009/2010
Marco Piccinni,22,Central Midfield,Brindisi,0.0,out,Summer,2009,2009/2010
Luigi Rana,22,Centre-Forward,Paganese,0.0,out,Summer,2009,2009/2010
Ivan Loseto,21,Left-Back,Noicattaro,0.0,out,Summer,2009,2009/2010
Daniele Cilli,21,Goalkeeper,Igea 1946,0.0,out,Summer,2009,2009/2010
Filippo Carobbio,29,Central Midfield,Grosseto,0.0,out,Summer,2009,2009/2010
Gianluca Galasso,25,Right-Back,Salernitana,0.0,out,Summer,2009,2009/2010
Giuseppe Statella,21,Right Midfield,Salernitana,0.0,out,Summer,2009,2009/2010
Giacinto Allegrini,19,Centre-Back,AS Gubbio,0.0,out,Summer,2009,2009/2010
Mauro Boerchio,19,Goalkeeper,Lecco,0.0,out,Summer,2009,2009/2010
Antonino Bonvissuto,23,Centre-Forward,FC Crotone,0.0,out,Summer,2009,2009/2010
Simone Cavalli,30,Centre-Forward,Mantova,0.0,out,Summer,2009,2009/2010
Francesco Caputo,21,Centre-Forward,Salernitana,0.0,out,Summer,2009,2009/2010
Nicola Santoni,30,Goalkeeper,Retired,0.0,out,Summer,2009,2009/2010
Mark Edusei,32,Defensive Midfield,Without Club,0.0,out,Summer,2009,2009/2010
Davide Lanzafame,22,Centre-Forward,US Palermo,0.0,out,Summer,2009,2009/2010
Raffaele Bianco,21,Defensive Midfield,Juventus,0.0,out,Summer,2009,2009/2010
José Castillo,34,Centre-Forward,Fiorentina,800000.0,in,Winter,2009,2009/2010
András Gosztonyi,19,Right Winger,MTK Budapest,100000.0,in,Winter,2009,2009/2010
Alessio Sestu,26,Right Winger,Vicenza,0.0,in,Winter,2009,2009/2010
Marco Pisano,28,Left-Back,Torino,0.0,in,Winter,2009,2009/2010
Christian Conti,22,Centre-Back,Without Club,0.0,in,Winter,2009,2009/2010
Vitangelo Spadavecchia,27,Goalkeeper,Andria,0.0,out,Winter,2009,2009/2010
Rey Volpato,23,Centre-Forward,Gallipoli,0.0,out,Winter,2009,2009/2010
Daniele Fiorentino,21,Defensive Midfield,Andria,0.0,out,Winter,2009,2009/2010
Mauro Boerchio,20,Goalkeeper,Pro Sesto,0.0,out,Winter,2009,2009/2010
Giuseppe Statella,21,Right Midfield,Torino,0.0,out,Winter,2009,2009/2010
Nicola Strambelli,21,Left Winger,Noicattaro,0.0,out,Winter,2009,2009/2010
Filippo Antonelli Agomeri,31,Right Winger,Torino,0.0,out,Winter,2009,2009/2010
Luigi Rana,23,Centre-Forward,ASG Nocerina,0.0,out,Winter,2009,2009/2010
Christian Conti,22,Centre-Back,Como,0.0,out,Winter,2009,2009/2010
Ivan Rajcic,28,Central Midfield,Taranto,0.0,out,Winter,2009,2009/2010
Iago Falque,20,Right Winger,Juventus U19,0.0,out,Winter,2009,2009/2010
Matteo Paro,26,Central Midfield,Genoa,0.0,out,Winter,2009,2009/2010
Giuseppe Greco,26,Centre-Forward,Genoa,0.0,out,Winter,2009,2009/2010
Barreto,24,Second Striker,Udinese Calcio,4500000.0,in,Summer,2010,2010/2011
Sergio Almirón,29,Central Midfield,Juventus,2500000.0,in,Summer,2010,2010/2011
Nico Pulzetti,26,Central Midfield,AS Livorno,500000.0,in,Summer,2010,2010/2011
Marco D'Alessandro,19,Right Winger,AS Roma,300000.0,in,Summer,2010,2010/2011
Marco Rossi,22,Centre-Back,Parma,250000.0,in,Summer,2010,2010/2011
Michele Rinaldi,23,Centre-Back,Rimini,0.0,in,Summer,2010,2010/2011
Jaime Romero,19,Right Winger,Udinese Calcio,0.0,in,Summer,2010,2010/2011
Abdelkader Ghezzal,25,Centre-Forward,Siena,0.0,in,Summer,2010,2010/2011
Andrea Raggi,26,Centre-Back,US Palermo,0.0,in,Summer,2010,2010/2011
Marco Crimi,20,Central Midfield,Bari U19,0.0,in,Summer,2010,2010/2011
Leonardo Bonucci,23,Centre-Back,Juventus,15500000.0,out,Summer,2010,2010/2011
Daniele De Vezze,30,Central Midfield,Torino,0.0,out,Summer,2010,2010/2011
Simone Cavalli,31,Centre-Forward,Andria,0.0,out,Summer,2010,2010/2011
Mariano Donda,28,Attacking Midfield,Godoy Cruz,0.0,out,Summer,2010,2010/2011
Pierangelo Tarantino,19,Central Midfield,Pavia,0.0,out,Summer,2010,2010/2011
Alessandro Marotta,23,Centre-Forward,Lucchese,0.0,out,Summer,2010,2010/2011
Diego Albadoro,21,Centre-Forward,Juve Stabia,0.0,out,Summer,2010,2010/2011
Leonardo Pérez,20,Centre-Forward,AC Pisa,250,out,Summer,2010,2010/2011
Ivan Loseto,22,Left-Back,Gavorrano,0.0,out,Summer,2010,2010/2011
Filippo Antonelli Agomeri,32,Right Winger,Triestina,0.0,out,Summer,2010,2010/2011
Rey Volpato,23,Centre-Forward,AS Livorno,0.0,out,Summer,2010,2010/2011
Riccardo Allegretti,32,Central Midfield,Grosseto,0.0,out,Summer,2010,2010/2011
Luca Piano,21,Attacking Midfield,Gela,0.0,out,Summer,2010,2010/2011
Sergio Almirón,29,Central Midfield,Juventus,0.0,out,Summer,2010,2010/2011
Filippo Carobbio,30,Central Midfield,Siena,0.0,out,Summer,2010,2010/2011
Pedro Kamatà,28,Left Winger,Siena,0.0,out,Summer,2010,2010/2011
Benedetto Lorusso,19,Left-Back,Barletta,0.0,out,Summer,2010,2010/2011
Domenico Aliperta,19,Defensive Midfield,Gela,0.0,out,Summer,2010,2010/2011
Vincenzo Pisani,19,Centre-Forward,Aversa Norm.,0.0,out,Summer,2010,2010/2011
Ivan Rajcic,29,Central Midfield,Barletta,0.0,out,Summer,2010,2010/2011
Armando Visconti,20,Centre-Forward,Campobasso,0.0,out,Summer,2010,2010/2011
Ilario Lamberti,22,Goalkeeper,Valenzana,0.0,out,Summer,2010,2010/2011
Marco Piccinni,23,Central Midfield,Lucchese,0.0,out,Summer,2010,2010/2011
Giuseppe Statella,22,Right Midfield,Grosseto,0.0,out,Summer,2010,2010/2011
Antonino Bonvissuto,24,Centre-Forward,Ascoli,0.0,out,Summer,2010,2010/2011
Cristian Stellini,36,Left-Back,Retired,0.0,out,Summer,2010,2010/2011
Giacinto Allegrini,20,Centre-Back,Without Club,0.0,out,Summer,2010,2010/2011
Alessio Sestu,26,Right Winger,Vicenza,0.0,out,Summer,2010,2010/2011
András Gosztonyi,19,Right Winger,MTK Budapest,0.0,out,Summer,2010,2010/2011
Marco Pisano,28,Left-Back,Torino,0.0,out,Summer,2010,2010/2011
Souleymane Diamoutene,27,Centre-Back,Lecce,0.0,out,Summer,2010,2010/2011
Sergio Almirón,29,Central Midfield,Juventus,0.0,out,Summer,2010,2010/2011
Ferdinando Sforzini,25,Centre-Forward,Udinese Calcio,0.0,out,Summer,2010,2010/2011
Vladimir Koman,21,Attacking Midfield,Sampdoria,0.0,out,Summer,2010,2010/2011
Andrea Ranocchia,22,Centre-Back,Genoa,0.0,out,Summer,2010,2010/2011
Barreto,24,Second Striker,Udinese Calcio,0.0,out,Summer,2010,2010/2011
Erik Huseklepp,26,Left Winger,Brann,1700000.0,in,Winter,2010,2010/2011
Kamil Glik,22,Centre-Back,US Palermo,250000.0,in,Winter,2010,2010/2011
Kamil Kopunek,26,Defensive Midfield,Spartak Trnava,0.0,in,Winter,2010,2010/2011
Stefano Okaka,21,Centre-Forward,AS Roma,0.0,in,Winter,2010,2010/2011
Gergely Rudolf,25,Centre-Forward,Genoa,0.0,in,Winter,2010,2010/2011
Simone Bentivoglio,25,Central Midfield,Chievo Verona,0.0,in,Winter,2010,2010/2011
Paul Codrea,29,Central Midfield,Siena,0.0,in,Winter,2010,2010/2011
Antonino Bonvissuto,25,Centre-Forward,Sorrento,0.0,out,Winter,2010,2010/2011
Giuseppe Statella,22,Right Midfield,Andria,0.0,out,Winter,2010,2010/2011
Luigi Rana,24,Centre-Forward,Barletta,0.0,out,Winter,2010,2010/2011
Francesco Caputo,23,Centre-Forward,Siena,0.0,out,Winter,2010,2010/2011
Marco Crimi,20,Central Midfield,Grosseto,0.0,out,Winter,2010,2010/2011
Alessio Gigli,20,defence,Sanremo,0.0,out,Winter,2010,2010/2011
Nico Pulzetti,26,Central Midfield,AS Livorno,0.0,out,Winter,2010,2010/2011
Marco D'Alessandro,19,Right Winger,AS Roma,0.0,out,Winter,2010,2010/2011
